25,607084147639497; 0,2746753246753247
29,47497030329763; 0,2798701298701299
33,67682884448745; 0,2805194805194805
38,763629797811454; 0,28441558441558445
44,61877934055364; 0,2876623376623377
50,97949140032436; 0,2915584415584416
58,67981635231556; 0,2922077922077922
67,04502537537073; 0,2961038961038961
77,1720091412693; 0,29545454545454547
88,8286485321838; 0,2987012987012987
102,24599421287614; 0,3
116,82185975794692; 0,3
133,47561459367915; 0,3012987012987013
153,6367730773341; 0,30259740259740264
176,843224235913; 0,30194805194805197
203,5549519281533; 0,30194805194805197
232,57310205891355; 0,30324675324675326
267,70268871726284; 0,30194805194805197
305,8655373142727; 0,30194805194805197
352,065763409904; 0,3038961038961039
405,2444183603509; 0,30194805194805197
466,4555764288193; 0,30064935064935067
532,9520080701353; 0,30259740259740264
613,4530788581852; 0,3
700,9050095130937; 0,3
806,7749620268793; 0,3
928,6363066596315; 0,29675324675324677
1061,019761389023; 0,29415584415584417
1221,2841484740543; 0,29415584415584417
1395,3865539279216; 0,2922077922077922
1606,1562105827516; 0,28961038961038965
1848,7620978801551; 0,2863636363636364
2128,0129990084397; 0,28181818181818186
2431,375801536731; 0,2733766233766234
2798,6290486360513; 0,2694805194805195
3197,5927541335814; 0,2616883116883117
3680,581159757505; 0,2564935064935065
4205,273168724147; 0,2461038961038961
4840,46918621246; 0,23766233766233769
5571,609976952074; 0,22532467532467534
6365,881073035764; 0,21493506493506492
7327,431522473831; 0,2
8434,221767661591; 0,18636363636363637
9708,189917287715; 0,17272727272727273
11092,158766236285; 0,15714285714285714
12767,601666369941; 0,14025974025974025
